FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,CLASS-4,CLASS-5,SCORE-1,SCORE-2,SCORE-3,SCORE-4,SCORE-5
MTX202210018b,81,PHOTO,DRAW,PHOTO_L,DRAW_L,TEXT,0.998,0.001,0.0,0.0,0.0
MTX202210018b,82,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT_HW,0.997,0.003,0.0,0.0,0.0
MTX202210018b,83,PHOTO,DRAW,PHOTO_L,TEXT_P,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210018b,84,PHOTO,DRAW,PHOTO_L,TEXT,DRAW_L,0.999,0.0,0.0,0.0,0.0
MTX202210018b,85,PHOTO,DRAW,PHOTO_L,TEXT,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210018b,86,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_P,0.999,0.0,0.0,0.0,0.0
MTX202210018b,87,PHOTO,DRAW,PHOTO_L,DRAW_L,TEXT,0.999,0.0,0.0,0.0,0.0
MTX202210018b,88,PHOTO,DRAW,PHOTO_L,DRAW_L,TEXT,0.998,0.001,0.0,0.0,0.0
MTX202210018b,89,PHOTO,DRAW,DRAW_L,TEXT,TEXT_P,0.998,0.002,0.0,0.0,0.0
MTX202210018b,90,PHOTO,DRAW,DRAW_L,TEXT,TEXT_T,0.995,0.005,0.0,0.0,0.0
MTX202210018b,91,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_HW,0.998,0.002,0.0,0.0,0.0
MTX202210018b,92,PHOTO,DRAW,PHOTO_L,TEXT_HW,LINE_T,0.981,0.018,0.001,0.0,0.0
MTX202210018b,93,DRAW,PHOTO,PHOTO_L,LINE_T,LINE_HW,0.802,0.195,0.002,0.001,0.0
MTX202210018b,94,DRAW,PHOTO,PHOTO_L,TEXT_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210018b,95,DRAW,PHOTO,PHOTO_L,LINE_HW,TEXT_T,0.999,0.0,0.0,0.0,0.0
MTX202210018b,96,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_P,0.999,0.0,0.0,0.0,0.0
MTX202210018b,97,PHOTO,DRAW,PHOTO_L,TEXT,DRAW_L,0.996,0.003,0.001,0.0,0.0
MTX202210018b,98,PHOTO,DRAW,PHOTO_L,TEXT,DRAW_L,0.999,0.001,0.0,0.0,0.0
MTX202210018b,99,DRAW,PHOTO,TEXT,DRAW_L,PHOTO_L,0.799,0.199,0.001,0.001,0.001
MTX202210018c,10,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018c,11,DRAW,LINE_T,LINE_P,DRAW_L,TEXT_P,1.0,0.0,0.0,0.0,0.0
MTX202210018c,12,DRAW,LINE_T,TEXT_T,DRAW_L,LINE_HW,1.0,0.0,0.0,0.0,0.0
MTX202210018c,13,DRAW,PHOTO,DRAW_L,PHOTO_L,TEXT,0.975,0.023,0.001,0.001,0.0
MTX202210018c,14,DRAW,LINE_T,DRAW_L,PHOTO_L,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210018c,15,DRAW,LINE_T,LINE_P,DRAW_L,LINE_HW,1.0,0.0,0.0,0.0,0.0
MTX202210018c,16,DRAW,PHOTO,LINE_P,DRAW_L,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018c,17,DRAW,PHOTO,DRAW_L,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018c,18,DRAW,DRAW_L,LINE_T,LINE_P,PHOTO,1.0,0.0,0.0,0.0,0.0
MTX202210018c,19,DRAW,LINE_P,LINE_T,DRAW_L,TEXT_P,1.0,0.0,0.0,0.0,0.0
MTX202210018c,20,DRAW,LINE_P,PHOTO,LINE_T,DRAW_L,0.999,0.0,0.0,0.0,0.0
MTX202210018c,21,TEXT_HW,DRAW,TEXT,TEXT_T,LINE_HW,0.998,0.001,0.001,0.0,0.0
MTX202210018c,22,DRAW,DRAW_L,LINE_T,LINE_P,LINE_HW,1.0,0.0,0.0,0.0,0.0
MTX202210018c,23,DRAW,DRAW_L,LINE_T,TEXT_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210018c,24,DRAW,TEXT,TEXT_HW,PHOTO,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210018c,25,DRAW,LINE_T,DRAW_L,TEXT_T,LINE_HW,1.0,0.0,0.0,0.0,0.0
MTX202210018c,26,DRAW,DRAW_L,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210018c,27,DRAW,DRAW_L,TEXT_T,PHOTO_L,LINE_HW,1.0,0.0,0.0,0.0,0.0
MTX202210018c,28,TEXT_HW,TEXT_T,DRAW,PHOTO,TEXT,0.914,0.062,0.013,0.007,0.004
MTX202210018c,29,DRAW,PHOTO,DRAW_L,TEXT,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210018c,30,TEXT_HW,TEXT_T,PHOTO,LINE_T,TEXT,0.575,0.386,0.028,0.006,0.004
MTX202210018c,31,DRAW,LINE_T,LINE_HW,TEXT_T,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210018c,32,DRAW,DRAW_L,LINE_P,PHOTO,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210018c,33,DRAW,LINE_P,DRAW_L,LINE_T,PHOTO,0.999,0.001,0.0,0.0,0.0
MTX202210018c,34,DRAW,LINE_P,DRAW_L,LINE_T,PHOTO,0.998,0.001,0.001,0.0,0.0
MTX202210018c,35,DRAW,LINE_P,PHOTO,LINE_T,DRAW_L,0.994,0.005,0.001,0.001,0.0
MTX202210018c,36,DRAW,PHOTO,TEXT_HW,LINE_T,TEXT,0.934,0.039,0.021,0.004,0.002
MTX202210018c,37,DRAW,LINE_P,PHOTO,DRAW_L,LINE_T,0.999,0.001,0.0,0.0,0.0
MTX202210018c,38,DRAW,PHOTO,LINE_T,LINE_P,TEXT_HW,0.986,0.006,0.004,0.003,0.002
MTX202210018c,39,DRAW,PHOTO,LINE_T,LINE_P,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210018c,40,DRAW,PHOTO,TEXT_HW,LINE_T,LINE_P,0.974,0.02,0.003,0.002,0.001
MTX202210018c,41,DRAW,PHOTO,LINE_P,PHOTO_L,DRAW_L,0.999,0.001,0.0,0.0,0.0
MTX202210018c,42,DRAW,PHOTO,TEXT_HW,LINE_T,TEXT_T,0.908,0.048,0.032,0.007,0.006
MTX202210018c,43,DRAW,PHOTO,PHOTO_L,TEXT,LINE_P,0.984,0.015,0.0,0.0,0.0
MTX202210018c,44,DRAW,LINE_T,PHOTO,TEXT_HW,DRAW_L,0.992,0.003,0.003,0.001,0.001
MTX202210018d,10,DRAW,DRAW_L,TEXT,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,11,DRAW,DRAW_L,TEXT,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,12,DRAW,DRAW_L,PHOTO,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,13,DRAW,LINE_T,TEXT,PHOTO,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,14,DRAW,DRAW_L,LINE_T,TEXT_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,15,DRAW,TEXT_T,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,16,DRAW,DRAW_L,TEXT,TEXT_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,17,DRAW,TEXT_T,LINE_T,PHOTO,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,18,DRAW,TEXT_T,DRAW_L,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,19,DRAW,DRAW_L,TEXT,LINE_T,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,20,DRAW,DRAW_L,LINE_T,PHOTO,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210018d,21,DRAW,DRAW_L,LINE_T,TEXT_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210018d,22,DRAW,DRAW_L,TEXT,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,23,DRAW,DRAW_L,TEXT_T,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210018d,24,DRAW,DRAW_L,TEXT_T,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,25,DRAW,DRAW_L,LINE_T,LINE_P,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,26,DRAW,DRAW_L,TEXT,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,27,DRAW,DRAW_L,TEXT_T,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,28,DRAW,DRAW_L,TEXT_T,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,29,DRAW,LINE_T,DRAW_L,PHOTO,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,30,DRAW,DRAW_L,LINE_T,TEXT_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210018d,31,DRAW,DRAW_L,TEXT_T,PHOTO_L,PHOTO,1.0,0.0,0.0,0.0,0.0
MTX202210018d,32,DRAW,DRAW_L,LINE_T,TEXT_T,PHOTO,1.0,0.0,0.0,0.0,0.0
MTX202210018d,33,DRAW,DRAW_L,TEXT_T,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,34,DRAW,DRAW_L,TEXT,LINE_T,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,35,DRAW,TEXT_T,DRAW_L,LINE_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210018d,36,DRAW,DRAW_L,TEXT_T,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,37,DRAW,DRAW_L,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210018d,38,DRAW,DRAW_L,TEXT_T,LINE_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210018d,39,DRAW,DRAW_L,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210018d,40,DRAW,DRAW_L,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210018d,41,DRAW,DRAW_L,TEXT_T,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210018d,42,DRAW,DRAW_L,LINE_T,PHOTO_L,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023a,10,LINE_HW,LINE_T,DRAW,LINE_P,TEXT,0.999,0.0,0.0,0.0,0.0
MTX202210023a,11,LINE_HW,LINE_T,DRAW,LINE_P,TEXT_T,0.995,0.004,0.0,0.0,0.0
MTX202210023a,12,LINE_HW,LINE_T,DRAW,LINE_P,TEXT,0.999,0.001,0.0,0.0,0.0
MTX202210023a,13,LINE_HW,LINE_T,DRAW,TEXT,LINE_P,0.999,0.0,0.0,0.0,0.0
MTX202210023a,14,LINE_T,LINE_HW,DRAW,TEXT_HW,TEXT_T,0.991,0.007,0.001,0.0,0.0
MTX202210023a,15,LINE_T,DRAW,LINE_HW,TEXT_HW,TEXT_T,0.995,0.003,0.001,0.0,0.0
MTX202210023a,16,LINE_T,LINE_HW,DRAW,TEXT_HW,TEXT_T,0.974,0.014,0.008,0.003,0.002
MTX202210023b,10,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023b,11,TEXT_T,TEXT_P,PHOTO,DRAW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,12,TEXT_T,TEXT_P,PHOTO,TEXT,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,13,TEXT_T,TEXT_P,TEXT,PHOTO,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,14,TEXT_T,TEXT_P,TEXT,PHOTO,TEXT_HW,0.999,0.001,0.0,0.0,0.0
MTX202210023b,15,TEXT_T,TEXT_P,LINE_T,PHOTO,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023b,16,TEXT_T,TEXT_P,PHOTO,TEXT,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,17,TEXT_T,TEXT_P,TEXT,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,18,TEXT_T,TEXT_P,LINE_T,PHOTO,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,19,TEXT_T,TEXT_P,TEXT,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,20,TEXT_T,TEXT_P,PHOTO,TEXT,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,21,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,22,TEXT_T,TEXT_P,PHOTO,LINE_P,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,23,TEXT_T,LINE_T,TEXT_P,TEXT,PHOTO,1.0,0.0,0.0,0.0,0.0
MTX202210023b,24,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,25,TEXT_T,TEXT_P,TEXT,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,26,TEXT_T,TEXT_P,PHOTO,TEXT,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,27,TEXT_T,TEXT_P,PHOTO,DRAW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,28,TEXT_T,TEXT_P,TEXT_HW,PHOTO,LINE_T,0.999,0.001,0.0,0.0,0.0
MTX202210023b,29,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,30,TEXT_T,TEXT_P,TEXT,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,31,TEXT_T,TEXT_P,TEXT,TEXT_HW,PHOTO,0.999,0.0,0.0,0.0,0.0
MTX202210023b,32,TEXT_T,TEXT_P,TEXT,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,33,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023b,34,TEXT_T,TEXT_P,PHOTO,DRAW,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,35,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,36,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,37,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023b,38,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,39,TEXT_T,TEXT_P,DRAW,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,40,TEXT_T,TEXT_P,PHOTO,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,41,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,42,TEXT_T,TEXT_P,PHOTO,DRAW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,43,TEXT_T,TEXT_P,PHOTO,DRAW,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023b,44,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,45,TEXT_T,TEXT_P,PHOTO,DRAW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,46,TEXT_T,TEXT_P,PHOTO,TEXT,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023b,47,TEXT_T,TEXT_P,TEXT,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023b,48,TEXT_T,TEXT_P,PHOTO,LINE_P,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,49,TEXT_T,TEXT_P,PHOTO,LINE_P,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,50,TEXT_T,TEXT_P,PHOTO,PHOTO_L,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,51,TEXT_T,TEXT_P,PHOTO,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,52,TEXT_T,TEXT_P,PHOTO,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,53,TEXT_T,TEXT_P,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023b,54,TEXT_T,TEXT_P,TEXT,PHOTO,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,55,TEXT_T,TEXT_P,PHOTO,LINE_P,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,56,TEXT_T,TEXT_P,PHOTO,LINE_P,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,57,TEXT_T,TEXT_P,PHOTO,LINE_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,58,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,59,TEXT_T,TEXT_P,PHOTO,DRAW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023b,60,TEXT_T,TEXT_P,PHOTO,PHOTO_L,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023b,61,TEXT_T,TEXT_P,PHOTO,TEXT,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023c,10,LINE_HW,TEXT,TEXT_HW,LINE_T,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023c,11,LINE_HW,LINE_T,TEXT,TEXT_HW,LINE_P,0.982,0.015,0.001,0.001,0.0
MTX202210023c,12,LINE_HW,LINE_T,LINE_P,TEXT,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023c,13,LINE_HW,TEXT_HW,LINE_T,LINE_P,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023c,14,LINE_HW,LINE_T,TEXT_HW,LINE_P,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023c,15,LINE_HW,TEXT_HW,TEXT,DRAW,LINE_T,0.999,0.0,0.0,0.0,0.0
MTX202210023c,16,LINE_HW,TEXT_HW,TEXT,LINE_P,TEXT_T,0.999,0.0,0.0,0.0,0.0
MTX202210023c,17,LINE_HW,TEXT_HW,DRAW,TEXT,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023c,18,LINE_HW,TEXT_HW,TEXT,TEXT_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023c,19,LINE_HW,LINE_T,TEXT,LINE_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023c,20,LINE_HW,TEXT_HW,TEXT,DRAW_L,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023c,21,LINE_HW,TEXT_HW,TEXT,TEXT_T,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023c,22,LINE_HW,TEXT_HW,TEXT,DRAW_L,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210023c,23,LINE_HW,TEXT_HW,TEXT,DRAW,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023c,24,LINE_HW,DRAW_L,TEXT,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023c,25,LINE_T,DRAW,TEXT_HW,LINE_HW,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023c,26,LINE_HW,DRAW,TEXT,DRAW_L,LINE_P,0.998,0.001,0.001,0.0,0.0
MTX202210023c,27,LINE_HW,TEXT,LINE_T,DRAW,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023c,28,LINE_HW,DRAW,DRAW_L,TEXT,LINE_T,0.997,0.002,0.001,0.0,0.0
MTX202210023c,29,LINE_HW,LINE_P,DRAW,LINE_T,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023c,30,LINE_T,LINE_HW,DRAW,TEXT_HW,TEXT,0.997,0.002,0.001,0.001,0.0
MTX202210023c,31,LINE_HW,LINE_T,LINE_P,TEXT,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023c,32,LINE_HW,TEXT_HW,LINE_P,TEXT,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023c,33,LINE_HW,LINE_T,LINE_P,DRAW,DRAW_L,0.83,0.166,0.002,0.001,0.001
MTX202210023c,34,LINE_T,DRAW,TEXT_HW,LINE_HW,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023c,35,LINE_HW,LINE_T,LINE_P,TEXT,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023c,36,LINE_HW,LINE_P,LINE_T,TEXT,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023c,37,LINE_HW,LINE_T,LINE_P,DRAW,TEXT_HW,0.855,0.139,0.002,0.002,0.002
MTX202210023d,10,DRAW,PHOTO,TEXT_T,TEXT,PHOTO_L,0.999,0.0,0.0,0.0,0.0
MTX202210023d,11,DRAW,PHOTO,TEXT_T,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023d,12,DRAW,TEXT_T,PHOTO,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023d,13,DRAW,PHOTO,TEXT_T,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023d,14,DRAW,PHOTO,TEXT_T,TEXT_HW,PHOTO_L,0.999,0.0,0.0,0.0,0.0
MTX202210023d,15,DRAW,PHOTO,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023d,16,DRAW,PHOTO,PHOTO_L,LINE_T,TEXT,0.999,0.001,0.0,0.0,0.0
MTX202210023e,10,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,11,DRAW,DRAW_L,TEXT_HW,LINE_P,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,12,DRAW,DRAW_L,LINE_T,TEXT_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,13,DRAW,DRAW_L,TEXT_T,TEXT,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,14,DRAW,DRAW_L,LINE_P,PHOTO,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023e,15,DRAW,DRAW_L,LINE_P,TEXT_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023e,16,DRAW,DRAW_L,LINE_P,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,17,DRAW,DRAW_L,LINE_P,TEXT_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,18,DRAW,DRAW_L,TEXT_HW,LINE_P,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,19,DRAW,DRAW_L,TEXT,PHOTO,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,20,DRAW,DRAW_L,LINE_P,TEXT_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,21,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,22,DRAW,TEXT_T,DRAW_L,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,23,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,24,DRAW,DRAW_L,LINE_P,LINE_T,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,25,DRAW,TEXT_HW,TEXT,LINE_P,PHOTO,0.696,0.255,0.02,0.019,0.011
MTX202210023e,26,DRAW,DRAW_L,TEXT_T,TEXT_HW,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023e,27,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,28,DRAW,DRAW_L,TEXT_T,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,29,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,30,DRAW,DRAW_L,TEXT_T,PHOTO,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,31,DRAW,DRAW_L,TEXT_T,LINE_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023e,32,DRAW,TEXT_T,DRAW_L,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,33,DRAW,DRAW_L,PHOTO,LINE_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,34,DRAW,DRAW_L,TEXT_T,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023e,35,DRAW,DRAW_L,PHOTO,LINE_P,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023e,36,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,37,DRAW,TEXT_T,DRAW_L,TEXT_HW,PHOTO,1.0,0.0,0.0,0.0,0.0
MTX202210023e,38,DRAW,DRAW_L,LINE_P,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,39,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,40,DRAW,DRAW_L,TEXT_T,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,41,DRAW,DRAW_L,TEXT_T,LINE_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,42,DRAW,DRAW_L,LINE_P,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023e,43,DRAW,DRAW_L,TEXT_T,LINE_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,44,DRAW,DRAW_L,TEXT_T,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,45,DRAW,DRAW_L,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,46,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,47,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,48,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,49,DRAW,DRAW_L,TEXT_T,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,50,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,51,DRAW,DRAW_L,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,52,DRAW,DRAW_L,TEXT_T,LINE_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,53,DRAW,DRAW_L,LINE_P,PHOTO,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,54,DRAW,DRAW_L,PHOTO,TEXT_HW,TEXT_T,1.0,0.0,0.0,0.0,0.0
